timestamp,station_id,temperature,pressure,humidity,anomaly_label,anomaly_type,imputed,temperature_corrected,pressure_corrected,humidity_corrected
2024-07-01 15:50:00,AWS_Chennai_001,33.21,1002.12,80.2,0,normal,False,33.21,1002.12,80.2
2024-07-01 16:00:00,AWS_Chennai_001,32.71,1002.16,78.84,0,normal,False,32.71,1002.16,78.84
2024-07-01 16:10:00,AWS_Chennai_001,32.83,1002.29,77.86,0,normal,False,32.83,1002.29,77.86
2024-07-01 16:20:00,AWS_Chennai_001,32.16,1002.38,81.05,0,normal,False,32.16,1002.38,81.05
2024-07-01 16:30:00,AWS_Chennai_001,32.23,1002.39,82.5,0,normal,False,32.23,1002.39,82.5
2024-07-01 16:40:00,AWS_Chennai_001,32.4,1002.25,81.65,0,normal,False,32.4,1002.25,81.65
2024-07-01 16:50:00,AWS_Chennai_001,32.52,1002.21,83.82,0,normal,False,32.52,1002.21,83.82
2024-07-01 17:00:00,AWS_Chennai_001,32.13,1002.28,84.54,0,normal,False,32.13,1002.28,84.54
2024-07-01 17:10:00,AWS_Chennai_001,31.94,1002.4,85.73,0,normal,False,31.94,1002.4,85.73
2024-07-01 17:20:00,AWS_Chennai_001,31.49,1002.44,87.91,0,normal,False,31.49,1002.44,87.91
2024-07-01 17:30:00,AWS_Chennai_001,31.33,1002.34,86.91,1,drift_temperature,False,31.33,1002.34,86.91
2024-07-01 17:40:00,AWS_Chennai_001,30.54,1002.39,85.74,1,drift_temperature,False,30.54,1002.39,85.74
2024-07-01 17:50:00,AWS_Chennai_001,29.36,1002.28,83.78,1,drift_temperature,False,29.36,1002.28,83.78
2024-07-01 18:00:00,AWS_Chennai_001,28.56,1002.13,81.61,1,drift_temperature,False,28.56,1002.13,81.61
2024-07-01 18:10:00,AWS_Chennai_001,27.52,1002.03,82.85,1,drift_temperature,False,27.52,1002.03,82.85
2024-07-01 18:20:00,AWS_Chennai_001,26.55,1002.25,82.58,1,drift_temperature,False,26.55,1002.25,82.58
2024-07-01 18:30:00,AWS_Chennai_001,25.63,1002.16,82.68,1,drift_temperature,False,25.63,1002.16,82.68
2024-07-01 18:40:00,AWS_Chennai_001,24.77,1002.16,85.2,1,drift_temperature,False,24.77,1002.16,85.2
2024-07-01 18:50:00,AWS_Chennai_001,23.42,1002.01,84.92,1,drift_temperature,False,23.42,1002.01,84.92
2024-07-01 19:00:00,AWS_Chennai_001,22.84,1001.88,82.48,1,drift_temperature,False,22.84,1001.88,82.48
2024-07-01 19:10:00,AWS_Chennai_001,22.01,1001.81,83.28,1,drift_temperature,False,22.01,1001.81,83.28
2024-07-01 19:20:00,AWS_Chennai_001,20.85,1002.0,83.28,1,drift_temperature,True,21.267142857142858,1001.6999999999999,83.14142857142858
2024-07-01 19:30:00,AWS_Chennai_001,19.97,1001.79,82.37,1,drift_temperature,True,20.524285714285714,1001.5899999999999,83.00285714285714
2024-07-01 19:40:00,AWS_Chennai_001,18.79,1001.67,81.46,1,drift_temperature,True,19.78142857142857,1001.4799999999999,82.86428571428571
2024-07-01 19:50:00,AWS_Chennai_001,18.63,1001.33,80.35,1,drift_temperature,True,19.03857142857143,1001.37,82.72571428571429
2024-07-01 20:00:00,AWS_Chennai_001,17.69,1001.4,80.36,1,drift_temperature,True,18.295714285714286,1001.26,82.58714285714287
2024-07-01 20:10:00,AWS_Chennai_001,17.1,1001.21,81.08,1,drift_temperature,True,17.552857142857142,1001.15,82.44857142857143
2024-07-01 20:20:00,AWS_Chennai_001,16.81,1001.04,82.31,1,drift_temperature,False,16.81,1001.04,82.31
2024-07-01 20:30:00,AWS_Chennai_001,16.06,1000.69,81.96,1,drift_temperature,False,16.06,1000.69,81.96
2024-07-01 20:40:00,AWS_Chennai_001,15.58,1000.71,80.69,1,drift_temperature,True,15.51,1000.665,81.905
2024-07-01 20:50:00,AWS_Chennai_001,14.96,1000.64,81.85,1,drift_temperature,False,14.96,1000.64,81.85
2024-07-01 21:00:00,AWS_Chennai_001,14.24,1000.5,83.59,1,drift_temperature,False,14.24,1000.5,83.59
2024-07-01 21:10:00,AWS_Chennai_001,13.12,1000.34,82.74,1,drift_temperature,False,13.12,1000.34,82.74
2024-07-01 21:20:00,AWS_Chennai_001,27.51,1000.4,82.09,0,normal,True,20.365,1000.4100000000001,82.16499999999999
2024-07-01 21:30:00,AWS_Chennai_001,27.61,1000.48,81.59,0,normal,False,27.61,1000.48,81.59
2024-07-01 21:40:00,AWS_Chennai_001,27.74,1000.7,82.02,0,normal,False,27.74,1000.7,82.02
2024-07-01 21:50:00,AWS_Chennai_001,27.54,1000.46,81.95,0,normal,False,27.54,1000.46,81.95
2024-07-01 22:00:00,AWS_Chennai_001,27.33,1000.57,82.25,0,normal,False,27.33,1000.57,82.25
2024-07-01 22:10:00,AWS_Chennai_001,27.28,1000.87,82.0,0,normal,False,27.28,1000.87,82.0
2024-07-01 22:20:00,AWS_Chennai_001,27.02,1000.73,82.53,0,normal,False,27.02,1000.73,82.53
2024-07-01 22:30:00,AWS_Chennai_001,27.21,1000.53,82.06,0,normal,False,27.21,1000.53,82.06
2024-07-01 22:40:00,AWS_Chennai_001,27.11,1000.73,83.18,0,normal,False,27.11,1000.73,83.18
2024-07-01 22:50:00,AWS_Chennai_001,27.11,1000.76,84.39,0,normal,False,27.11,1000.76,84.39
2024-07-01 23:00:00,AWS_Chennai_001,27.31,1000.61,85.92,0,normal,False,27.31,1000.61,85.92
2024-07-01 23:10:00,AWS_Chennai_001,27.16,1000.63,82.61,0,normal,False,27.16,1000.63,82.61
2024-07-01 23:20:00,AWS_Chennai_001,26.64,1001.0,82.09,0,normal,False,26.64,1001.0,82.09
2024-07-01 23:30:00,AWS_Chennai_001,26.23,1001.01,81.52,0,normal,False,26.23,1001.01,81.52
2024-07-01 23:40:00,AWS_Chennai_001,26.21,1001.33,81.21,0,normal,False,26.21,1001.33,81.21
2024-07-01 23:50:00,AWS_Chennai_001,26.19,1001.23,84.08,0,normal,False,26.19,1001.23,84.08
2024-07-02 00:00:00,AWS_Chennai_001,26.19,1001.17,85.89,0,normal,False,26.19,1001.17,85.89
2024-07-02 00:10:00,AWS_Chennai_001,26.49,1001.3,83.78,0,normal,False,26.49,1001.3,83.78
2024-07-02 00:20:00,AWS_Chennai_001,26.95,1001.45,86.0,0,normal,False,26.95,1001.45,86.0
2024-07-02 00:30:00,AWS_Chennai_001,26.69,1001.48,86.51,0,normal,False,26.69,1001.48,86.51
2024-07-02 00:40:00,AWS_Chennai_001,26.94,1001.59,84.95,0,normal,False,26.94,1001.59,84.95
2024-07-02 00:50:00,AWS_Chennai_001,26.92,1001.92,85.45,0,normal,False,26.92,1001.92,85.45
2024-07-02 01:00:00,AWS_Chennai_001,26.86,1001.81,83.73,0,normal,False,26.86,1001.81,83.73
2024-07-02 01:10:00,AWS_Chennai_001,26.58,1001.85,84.35,0,normal,False,26.58,1001.85,84.35
2024-07-02 01:20:00,AWS_Chennai_001,26.55,1002.17,84.87,0,normal,False,26.55,1002.17,84.87
2024-07-02 01:30:00,AWS_Chennai_001,26.79,1002.23,87.45,0,normal,False,26.79,1002.23,87.45
2024-07-02 01:40:00,AWS_Chennai_001,26.14,1002.2,89.2,0,normal,False,26.14,1002.2,89.2
2024-07-02 01:50:00,AWS_Chennai_001,26.03,1002.41,89.97,0,normal,False,26.03,1002.41,89.97
2024-07-02 02:00:00,AWS_Chennai_001,26.26,1002.54,91.13,0,normal,False,26.26,1002.54,91.13
2024-07-02 02:10:00,AWS_Chennai_001,26.65,1002.73,92.71,0,normal,False,26.65,1002.73,92.71
2024-07-02 02:20:00,AWS_Chennai_001,26.57,1002.67,91.74,0,normal,False,26.57,1002.67,91.74
2024-07-02 02:30:00,AWS_Chennai_001,26.72,1002.34,89.84,0,normal,False,26.72,1002.34,89.84
2024-07-02 02:40:00,AWS_Chennai_001,26.34,1002.35,86.05,0,normal,False,26.34,1002.35,86.05
2024-07-02 02:50:00,AWS_Chennai_001,26.65,1002.49,89.38,0,normal,False,26.65,1002.49,89.38
2024-07-02 03:00:00,AWS_Chennai_001,26.89,1002.65,92.93,0,normal,False,26.89,1002.65,92.93
2024-07-02 03:10:00,AWS_Chennai_001,26.62,1002.43,92.59,0,normal,False,26.62,1002.43,92.59
2024-07-02 03:20:00,AWS_Chennai_001,26.3,1002.41,91.03,0,normal,False,26.3,1002.41,91.03
2024-07-02 03:30:00,AWS_Chennai_001,26.4,1002.5,91.09,0,normal,False,26.4,1002.5,91.09
2024-07-02 03:40:00,AWS_Chennai_001,26.42,1002.5,92.31,0,normal,False,26.42,1002.5,92.31
2024-07-02 03:50:00,AWS_Chennai_001,26.37,1002.47,93.74,0,normal,False,26.37,1002.47,93.74
2024-07-02 04:00:00,AWS_Chennai_001,26.68,1002.65,92.22,0,normal,False,26.68,1002.65,92.22
2024-07-02 04:10:00,AWS_Chennai_001,26.44,1002.36,91.9,0,normal,False,26.44,1002.36,91.9
2024-07-02 04:20:00,AWS_Chennai_001,26.49,1002.32,94.85,0,normal,False,26.49,1002.32,94.85
2024-07-02 04:30:00,AWS_Chennai_001,26.3,1002.14,95.61,0,normal,False,26.3,1002.14,95.61
2024-07-02 04:40:00,AWS_Chennai_001,26.28,1002.22,95.94,0,normal,False,26.28,1002.22,95.94
2024-07-02 04:50:00,AWS_Chennai_001,26.29,1001.89,94.7,0,normal,False,26.29,1001.89,94.7
2024-07-02 05:00:00,AWS_Chennai_001,26.24,1001.8,93.69,0,normal,False,26.24,1001.8,93.69
2024-07-02 05:10:00,AWS_Chennai_001,26.51,1001.87,91.71,0,normal,False,26.51,1001.87,91.71
2024-07-02 05:20:00,AWS_Chennai_001,26.84,1001.92,92.23,0,normal,False,26.84,1001.92,92.23
2024-07-02 05:30:00,AWS_Chennai_001,26.52,1001.95,92.14,0,normal,False,26.52,1001.95,92.14
2024-07-02 05:40:00,AWS_Chennai_001,26.93,1002.19,94.31,0,normal,False,26.93,1002.19,94.31
2024-07-02 05:50:00,AWS_Chennai_001,27.07,1002.14,94.95,0,normal,False,27.07,1002.14,94.95
2024-07-02 06:00:00,AWS_Chennai_001,26.93,1001.85,93.76,0,normal,False,26.93,1001.85,93.76
2024-07-02 06:10:00,AWS_Chennai_001,27.51,1001.74,95.6,0,normal,False,27.51,1001.74,95.6
2024-07-02 06:20:00,AWS_Chennai_001,26.85,1001.45,94.9,0,normal,False,26.85,1001.45,94.9
2024-07-02 06:30:00,AWS_Chennai_001,27.33,1001.41,94.28,0,normal,False,27.33,1001.41,94.28
2024-07-02 06:40:00,AWS_Chennai_001,27.48,1001.11,95.58,0,normal,False,27.48,1001.11,95.58
2024-07-02 06:50:00,AWS_Chennai_001,27.45,1001.25,94.96,0,normal,False,27.45,1001.25,94.96
2024-07-02 07:00:00,AWS_Chennai_001,28.05,1001.26,94.21,0,normal,False,28.05,1001.26,94.21
2024-07-02 07:10:00,AWS_Chennai_001,28.37,1001.0,93.65,0,normal,False,28.37,1001.0,93.65
2024-07-02 07:20:00,AWS_Chennai_001,29.11,1001.17,91.64,0,normal,False,29.11,1001.17,91.64
2024-07-02 07:30:00,AWS_Chennai_001,29.46,1001.18,92.44,0,normal,False,29.46,1001.18,92.44
2024-07-02 07:40:00,AWS_Chennai_001,29.66,1001.11,93.96,0,normal,False,29.66,1001.11,93.96
2024-07-02 07:50:00,AWS_Chennai_001,29.9,1001.27,94.87,0,normal,False,29.9,1001.27,94.87
2024-07-02 08:00:00,AWS_Chennai_001,30.04,1001.21,97.07,0,normal,False,30.04,1001.21,97.07
2024-07-02 08:10:00,AWS_Chennai_001,30.32,1001.07,94.47,0,normal,False,30.32,1001.07,94.47
2024-07-02 08:20:00,AWS_Chennai_001,30.83,1001.08,92.6,0,normal,False,30.83,1001.08,92.6
2024-07-02 08:30:00,AWS_Chennai_001,31.23,1001.08,89.53,0,normal,False,31.23,1001.08,89.53
2024-07-02 08:40:00,AWS_Chennai_001,31.57,1001.27,92.94,0,normal,False,31.57,1001.27,92.94
2024-07-02 08:50:00,AWS_Chennai_001,31.74,1001.27,94.75,0,normal,False,31.74,1001.27,94.75
2024-07-02 09:00:00,AWS_Chennai_001,32.0,1001.31,93.03,0,normal,False,32.0,1001.31,93.03
2024-07-02 09:10:00,AWS_Chennai_001,31.78,1001.45,90.43,0,normal,False,31.78,1001.45,90.43
2024-07-02 09:20:00,AWS_Chennai_001,32.33,1001.32,90.28,0,normal,False,32.33,1001.32,90.28
2024-07-02 09:30:00,AWS_Chennai_001,32.4,1001.49,90.18,0,normal,False,32.4,1001.49,90.18
2024-07-02 09:40:00,AWS_Chennai_001,33.16,1001.32,90.26,0,normal,False,33.16,1001.32,90.26
2024-07-02 09:50:00,AWS_Chennai_001,33.31,1001.36,92.11,0,normal,False,33.31,1001.36,92.11
2024-07-02 10:00:00,AWS_Chennai_001,33.66,1001.22,92.22,0,normal,False,33.66,1001.22,92.22
2024-07-02 10:10:00,AWS_Chennai_001,33.69,1001.18,93.1,0,normal,False,33.69,1001.18,93.1
2024-07-02 10:20:00,AWS_Chennai_001,33.66,1001.17,92.41,0,normal,False,33.66,1001.17,92.41
2024-07-02 10:30:00,AWS_Chennai_001,34.1,1001.3,91.35,0,normal,False,34.1,1001.3,91.35
2024-07-02 10:40:00,AWS_Chennai_001,34.15,1001.16,89.56,0,normal,False,34.15,1001.16,89.56
2024-07-02 10:50:00,AWS_Chennai_001,34.08,1001.18,91.98,0,normal,False,34.08,1001.18,91.98
2024-07-02 11:00:00,AWS_Chennai_001,34.02,1001.21,88.2,0,normal,False,34.02,1001.21,88.2
2024-07-02 11:10:00,AWS_Chennai_001,34.35,1001.05,86.33,0,normal,False,34.35,1001.05,86.33
2024-07-02 11:20:00,AWS_Chennai_001,34.8,1000.82,86.06,0,normal,False,34.8,1000.82,86.06
2024-07-02 11:30:00,AWS_Chennai_001,35.15,1001.15,84.28,0,normal,False,35.15,1001.15,84.28
2024-07-02 11:40:00,AWS_Chennai_001,35.05,1001.5,83.93,0,normal,False,35.05,1001.5,83.93
2024-07-02 11:50:00,AWS_Chennai_001,34.93,1001.45,82.17,0,normal,False,34.93,1001.45,82.17
2024-07-02 12:00:00,AWS_Chennai_001,34.89,1001.71,83.31,0,normal,False,34.89,1001.71,83.31
2024-07-02 12:10:00,AWS_Chennai_001,34.63,1001.82,82.46,0,normal,False,34.63,1001.82,82.46
2024-07-02 12:20:00,AWS_Chennai_001,34.97,1001.87,82.81,0,normal,False,34.97,1001.87,82.81
2024-07-02 12:30:00,AWS_Chennai_001,35.01,1001.61,82.66,0,normal,False,35.01,1001.61,82.66
2024-07-02 12:40:00,AWS_Chennai_001,34.71,1001.81,81.42,0,normal,False,34.71,1001.81,81.42
2024-07-02 12:50:00,AWS_Chennai_001,34.63,1001.88,82.13,0,normal,False,34.63,1001.88,82.13
2024-07-02 13:00:00,AWS_Chennai_001,34.64,1002.21,84.47,0,normal,False,34.64,1002.21,84.47
2024-07-02 13:10:00,AWS_Chennai_001,35.22,1002.24,81.99,0,normal,False,35.22,1002.24,81.99
2024-07-02 13:20:00,AWS_Chennai_001,35.62,1002.24,81.91,0,normal,False,35.62,1002.24,81.91
2024-07-02 13:30:00,AWS_Chennai_001,35.83,1002.06,84.23,0,normal,False,35.83,1002.06,84.23
2024-07-02 13:40:00,AWS_Chennai_001,36.1,1002.19,85.32,0,normal,False,36.1,1002.19,85.32
2024-07-02 13:50:00,AWS_Chennai_001,36.25,1002.27,84.56,0,normal,False,36.25,1002.27,84.56
2024-07-02 14:00:00,AWS_Chennai_001,35.95,1002.36,84.92,0,normal,False,35.95,1002.36,84.92
2024-07-02 14:10:00,AWS_Chennai_001,36.21,1002.44,83.44,0,normal,False,36.21,1002.44,83.44
2024-07-02 14:20:00,AWS_Chennai_001,35.66,1002.47,83.27,0,normal,False,35.66,1002.47,83.27
2024-07-02 14:30:00,AWS_Chennai_001,35.58,1002.28,84.77,0,normal,False,35.58,1002.28,84.77
2024-07-02 14:40:00,AWS_Chennai_001,35.86,1002.2,85.79,0,normal,False,35.86,1002.2,85.79
2024-07-02 14:50:00,AWS_Chennai_001,36.08,1002.27,84.12,0,normal,False,36.08,1002.27,84.12
2024-07-02 15:00:00,AWS_Chennai_001,36.41,1002.35,83.69,0,normal,False,36.41,1002.35,83.69
2024-07-02 15:10:00,AWS_Chennai_001,36.47,1002.61,82.91,0,normal,False,36.47,1002.61,82.91
2024-07-02 15:20:00,AWS_Chennai_001,36.51,1002.91,81.24,0,normal,False,36.51,1002.91,81.24
2024-07-02 15:30:00,AWS_Chennai_001,36.17,1002.81,81.09,0,normal,False,36.17,1002.81,81.09
2024-07-02 15:40:00,AWS_Chennai_001,35.95,1002.85,79.95,0,normal,False,35.95,1002.85,79.95
2024-07-02 15:50:00,AWS_Chennai_001,35.61,1002.89,80.34,0,normal,False,35.61,1002.89,80.34
